Jefferson,Kansas,19043.0
Jewell,Kansas,2879.0
Johnson,Kansas,602401.0
Kearny,Kansas,3838.0
Kingman,Kansas,7152.0
Kiowa,Kansas,2475.0
Labette,Kansas,19618.0
Lane,Kansas,1535.0
Leavenworth,Kansas,81758.0
Lincoln,Kansas,2962.0
Linn,Kansas,9703.0
Logan,Kansas,2794.0
Lyon,Kansas,33195.0
McPherson,Kansas,28542.0
Marion,Kansas,11884.0
Marshall,Kansas,9707.0
Meade,Kansas,4033.0
Miami,Kansas,34237.0
Mitchell,Kansas,5979.0
Montgomery,Kansas,31829.0
Morris,Kansas,5620.0
Morton,Kansas,2587.0
Nemaha,Kansas,10231.0
Neosho,Kansas,16007.0
Ness,Kansas,2750.0
Norton,Kansas,5361.0
Osage,Kansas,15949.0
Osborne,Kansas,3421.0
Ottawa,Kansas,5704.0
Pawnee,Kansas,6414.0
Phillips,Kansas,5234.0
Pottawatomie,Kansas,24383.0
Pratt,Kansas,9164.0
Rawlins,Kansas,2530.0
Reno,Kansas,61998.0
Republic,Kansas,4636.0
Rice,Kansas,9537.0
Riley,Kansas,74232.0
Rooks,Kansas,4920.0
Rush,Kansas,3036.0
Russell,Kansas,6856.0
Saline,Kansas,54224.0
Scott,Kansas,4823.0
Sedgwick,Kansas,516042.0
Seward,Kansas,21428.0
Shawnee,Kansas,176875.0
Sheridan,Kansas,2521.0
Sherman,Kansas,5917.0
Smith,Kansas,3583.0
Stafford,Kansas,4156.0
Stanton,Kansas,2006.0
Stevens,Kansas,5485.0
Sumner,Kansas,22836.0
Thomas,Kansas,7777.0
Trego,Kansas,2803.0
Wabaunsee,Kansas,6931.0
Wallace,Kansas,1518.0
Washington,Kansas,5406.0
Wichita,Kansas,2119.0
Wilson,Kansas,8525.0
Woodson,Kansas,3138.0
Wyandotte,Kansas,165429.0
Adair,Kentucky,19202.0
Allen,Kentucky,21315.0
Anderson,Kentucky,22747.0
Ballard,Kentucky,7888.0
Barren,Kentucky,44249.0
Bath,Kentucky,12500.0
Bell,Kentucky,26032.0
Boone,Kentucky,133581.0
Bourbon,Kentucky,19788.0
Boyd,Kentucky,46718.0
Boyle,Kentucky,30060.0
Bracken,Kentucky,8303.0
Breathitt,Kentucky,12630.0
Breckinridge,Kentucky,20477.0
Bullitt,Kentucky,81676.0
Butler,Kentucky,12879.0
Caldwell,Kentucky,12747.0
Calloway,Kentucky,39001.0
Campbell,Kentucky,93584.0
Carlisle,Kentucky,4760.0
Carroll,Kentucky,10631.0
Carter,Kentucky,26797.0
Casey,Kentucky,16159.0
Christian,Kentucky,70461.0
Clark,Kentucky,36263.0
Clay,Kentucky,19901.0
Clinton,Kentucky,10218.0
Crittenden,Kentucky,8806.0
Cumberland,Kentucky,6614.0
Daviess,Kentucky,101511.0
Edmonson,Kentucky,12150.0
Elliott,Kentucky,7517.0
Estill,Kentucky,14106.0
Fayette,Kentucky,323152.0
Fleming,Kentucky,14581.0
Floyd,Kentucky,35589.0
Franklin,Kentucky,50991.0
Fulton,Kentucky,5969.0
Gallatin,Kentucky,8869.0
Garrard,Kentucky,17666.0
Grant,Kentucky,25069.0
Graves,Kentucky,37266.0
Grayson,Kentucky,26427.0
Green,Kentucky,10941.0
Greenup,Kentucky,35098.0
Hancock,Kentucky,8722.0
Hardin,Kentucky,110958.0
Harlan,Kentucky,26010.0
Harrison,Kentucky,18886.0
Hart,Kentucky,19035.0
Henderson,Kentucky,45210.0
Henry,Kentucky,16126.0
Hickman,Kentucky,4380.0
Hopkins,Kentucky,44686.0
Jackson,Kentucky,13329.0
Jefferson,Kentucky,766757.0
Jessamine,Kentucky,54115.0
Johnson,Kentucky,22188.0
Kenton,Kentucky,166998.0
Knott,Kentucky,14806.0
Knox,Kentucky,31145.0
Larue,Kentucky,14398.0
Laurel,Kentucky,60813.0
Lawrence,Kentucky,15317.0
Lee,Kentucky,7403.0
Leslie,Kentucky,9877.0
Letcher,Kentucky,21553.0
Lewis,Kentucky,13275.0
Lincoln,Kentucky,24549.0
Livingston,Kentucky,9194.0
Logan,Kentucky,27102.0
Lyon,Kentucky,8210.0
McCracken,Kentucky,65418.0
McCreary,Kentucky,17231.0
McLean,Kentucky,9207.0
Madison,Kentucky,92987.0
Magoffin,Kentucky,12161.0
Marion,Kentucky,19273.0
Marshall,Kentucky,31100.0
Martin,Kentucky,11195.0
Mason,Kentucky,17070.0
Meade,Kentucky,28572.0
Menifee,Kentucky,6489.0
Mercer,Kentucky,21933.0
Metcalfe,Kentucky,10071.0
Monroe,Kentucky,10650.0
Montgomery,Kentucky,28157.0
Morgan,Kentucky,13309.0
Muhlenberg,Kentucky,30622.0
Nelson,Kentucky,46233.0
Nicholas,Kentucky,7269.0
Ohio,Kentucky,23994.0
Oldham,Kentucky,66799.0
Owen,Kentucky,10901.0
Owsley,Kentucky,4415.0
Pendleton,Kentucky,14590.0
Perry,Kentucky,25758.0
Pike,Kentucky,57876.0
Powell,Kentucky,12359.0
Pulaski,Kentucky,64979.0
Robertson,Kentucky,2108.0
Rockcastle,Kentucky,16695.0
Rowan,Kentucky,24460.0
Russell,Kentucky,17923.0
Scott,Kentucky,57004.0
Shelby,Kentucky,49024.0
Simpson,Kentucky,18572.0
Spencer,Kentucky,19351.0
Taylor,Kentucky,25769.0
Todd,Kentucky,12294.0
Trigg,Kentucky,14651.0
Trimble,Kentucky,8471.0
Union,Kentucky,14381.0
Warren,Kentucky,132896.0
Washington,Kentucky,12095.0
Wayne,Kentucky,20333.0
Webster,Kentucky,12942.0
Whitley,Kentucky,36264.0
Wolfe,Kentucky,7157.0
Woodford,Kentucky,26734.0
Acadia,Louisiana,62045.0
Allen,Louisiana,25627.0
Ascension,Louisiana,126604.0
Assumption,Louisiana,21891.0
Avoyelles,Louisiana,40144.0
Beauregard,Louisiana,37497.0
Bienville,Louisiana,13241.0
Bossier,Louisiana,127039.0
Caddo,Louisiana,240204.0
Calcasieu,Louisiana,203436.0
Caldwell,Louisiana,9918.0
Cameron,Louisiana,6973.0
Catahoula,Louisiana,9494.0
Claiborne,Louisiana,15670.0
Concordia,Louisiana,19259.0
De Soto,Louisiana,27463.0
East Baton Rouge,Louisiana,440059.0
East Carroll,Louisiana,6861.0
East Feliciana,Louisiana,19135.0
Evangeline,Louisiana,33395.0
Franklin,Louisiana,20015.0
Grant,Louisiana,22389.0
Iberia,Louisiana,69830.0
Iberville,Louisiana,32511.0
Jackson,Louisiana,15744.0
Jefferson,Louisiana,432493.0
Jefferson Davis,Louisiana,31368.0
Lafayette,Louisiana,244390.0
Lafourche,Louisiana,97614.0
LaSalle,Louisiana,14892.0
Lincoln,Louisiana,46742.0
Livingston,Louisiana,140789.0
Madison,Louisiana,10951.0
Morehouse,Louisiana,24874.0
Natchitoches,Louisiana,38158.0
Orleans,Louisiana,390144.0
Ouachita,Louisiana,153279.0
Plaquemines,Louisiana,23197.0
Pointe Coupee,Louisiana,21730.0
Rapides,Louisiana,129648.0
Red River,Louisiana,8442.0
Richland,Louisiana,20122.0
Sabine,Louisiana,23884.0
St. Bernard,Louisiana,47244.0
St. Charles,Louisiana,53100.0
St. Helena,Louisiana,10132.0
St. James,Louisiana,21096.0
St. John the Baptist,Louisiana,42837.0
St. Landry,Louisiana,82124.0
St. Martin,Louisiana,53431.0
St. Mary,Louisiana,49348.0
St. Tammany,Louisiana,260419.0
Tangipahoa,Louisiana,134758.0
Tensas,Louisiana,4334.0
Terrebonne,Louisiana,110461.0
Union,Louisiana,22108.0
Vermilion,Louisiana,59511.0
Vernon,Louisiana,47429.0
Washington,Louisiana,46194.0
Webster,Louisiana,38340.0
West Baton Rouge,Louisiana,26465.0
West Carroll,Louisiana,10830.0
West Feliciana,Louisiana,15568.0
Winn,Louisiana,13904.0
Androscoggin,Maine,108277.0
Aroostook,Maine,67055.0
Cumberland,Maine,295003.0
Franklin,Maine,30199.0
Hancock,Maine,54987.0
Kennebec,Maine,122302.0
Knox,Maine,39772.0
Lincoln,Maine,34634.0
Oxford,Maine,57975.0
Penobscot,Maine,152148.0
Piscataquis,Maine,16785.0
Sagadahoc,Maine,35856.0
Somerset,Maine,50484.0
Waldo,Maine,39715.0
Washington,Maine,31379.0
York,Maine,207641.0
Allegany,Maryland,70416.0
Anne Arundel,Maryland,579234.0
Baltimore,Maryland,827370.0
Calvert,Maryland,92525.0
Caroline,Maryland,33406.0
Carroll,Maryland,168447.0
Cecil,Maryland,102855.0
Charles,Maryland,163257.0
Dorchester,Maryland,31929.0
Frederick,Maryland,259547.0
Garrett,Maryland,29014.0
Harford,Maryland,255441.0
Howard,Maryland,325690.0
Kent,Maryland,19422.0
Montgomery,Maryland,1050688.0
Prince George's,Maryland,909327.0
Queen Anne's,Maryland,50381.0
St. Mary's,Maryland,113510.0
Somerset,Maryland,25616.0
Talbot,Maryland,37181.0
Washington,Maryland,151049.0
Wicomico,Maryland,103609.0
Worcester,Maryland,52276.0
Baltimore city,Maryland,593490.0
Barnstable,Massachusetts,212990.0
Berkshire,Massachusetts,124944.0
Bristol,Massachusetts,565217.0
Dukes,Massachusetts,17332.0
Essex,Massachusetts,789034.0
Franklin,Massachusetts,70180.0
Hampden,Massachusetts,466372.0
Hampshire,Massachusetts,160830.0
Middlesex,Massachusetts,1611699.0
Nantucket,Massachusetts,11399.0
Norfolk,Massachusetts,706775.0
Plymouth,Massachusetts,521202.0
Suffolk,Massachusetts,803907.0
Worcester,Massachusetts,830622.0
Alcona,Michigan,10405.0
Alger,Michigan,9108.0
Allegan,Michigan,118081.0
Alpena,Michigan,28405.0
Antrim,Michigan,23324.0
Arenac,Michigan,14883.0
Baraga,Michigan,8209.0
Barry,Michigan,61550.0
Bay,Michigan,103126.0
Benzie,Michigan,17766.0
Berrien,Michigan,153401.0
Branch,Michigan,43517.0
Calhoun,Michigan,134159.0
Cass,Michigan,51787.0
Charlevoix,Michigan,26143.0
Cheboygan,Michigan,25276.0
Chippewa,Michigan,37349.0
Clare,Michigan,30950.0
Clinton,Michigan,79595.0
Crawford,Michigan,14029.0
Delta,Michigan,35784.0
Dickinson,Michigan,25239.0
Eaton,Michigan,110268.0
Emmet,Michigan,33415.0
Genesee,Michigan,405813.0
Gladwin,Michigan,25449.0
Gogebic,Michigan,13975.0
Grand Traverse,Michigan,93088.0
Gratiot,Michigan,40711.0
Hillsdale,Michigan,45605.0
Houghton,Michigan,35684.0
Huron,Michigan,30981.0
Ingham,Michigan,292406.0
Ionia,Michigan,64697.0
Iosco,Michigan,25127.0
Iron,Michigan,11066.0
Isabella,Michigan,69872.0
Jackson,Michigan,158510.0
Kalamazoo,Michigan,265066.0
Kalkaska,Michigan,18038.0
Kent,Michigan,656955.0
Keweenaw,Michigan,2116.0
Lake,Michigan,11853.0
Lapeer,Michigan,87607.0
Leelanau,Michigan,21761.0
Lenawee,Michigan,98451.0
Livingston,Michigan,191995.0
Luce,Michigan,6229.0
Mackinac,Michigan,10799.0
Macomb,Michigan,873972.0
Manistee,Michigan,24558.0
Marquette,Michigan,66699.0
Mason,Michigan,29144.0
Mecosta,Michigan,43453.0
Menominee,Michigan,22780.0
Midland,Michigan,83156.0
Missaukee,Michigan,15118.0
Monroe,Michigan,150500.0
Montcalm,Michigan,63888.0
Montmorency,Michigan,9328.0
Muskegon,Michigan,173566.0
Newaygo,Michigan,48980.0
Oakland,Michigan,1257584.0
Oceana,Michigan,26467.0
Ogemaw,Michigan,20997.0
Ontonagon,Michigan,5720.0
Osceola,Michigan,23460.0
Oscoda,Michigan,8241.0
Otsego,Michigan,24668.0
Ottawa,Michigan,291830.0
Presque Isle,Michigan,12592.0
Roscommon,Michigan,24019.0
Saginaw,Michigan,190539.0
St. Clair,Michigan,159128.0
St. Joseph,Michigan,60964.0
Sanilac,Michigan,41170.0
Schoolcraft,Michigan,8094.0
Shiawassee,Michigan,68122.0
Tuscola,Michigan,52245.0
Van Buren,Michigan,75677.0
Washtenaw,Michigan,367601.0
Wayne,Michigan,1749343.0
Wexford,Michigan,33631.0
Aitkin,Minnesota,15886.0
Anoka,Minnesota,356921.0
Becker,Minnesota,34423.0
Beltrami,Minnesota,47188.0
Benton,Minnesota,40889.0
Big Stone,Minnesota,4991.0
Blue Earth,Minnesota,67653.0
Brown,Minnesota,25008.0
Carlton,Minnesota,35871.0
Carver,Minnesota,105089.0
Cass,Minnesota,29779.0
Chippewa,Minnesota,11800.0
Chisago,Minnesota,56579.0
Clay,Minnesota,64222.0
Clearwater,Minnesota,8818.0
Cook,Minnesota,5463.0
Cottonwood,Minnesota,11196.0
Crow Wing,Minnesota,65055.0
Dakota,Minnesota,429021.0
Dodge,Minnesota,20934.0
Douglas,Minnesota,38141.0
Faribault,Minnesota,13653.0
Fillmore,Minnesota,21067.0
Freeborn,Minnesota,30281.0
Goodhue,Minnesota,46340.0
Grant,Minnesota,5972.0
Hennepin,Minnesota,1265843.0
Houston,Minnesota,18600.0
Hubbard,Minnesota,21491.0
Isanti,Minnesota,40596.0
Itasca,Minnesota,45130.0
Jackson,Minnesota,9846.0
Kanabec,Minnesota,16337.0
Kandiyohi,Minnesota,43199.0
Kittson,Minnesota,4298.0
Koochiching,Minnesota,12229.0
Lac qui Parle,Minnesota,6623.0
Lake,Minnesota,10641.0
Lake of the Woods,Minnesota,3740.0
Le Sueur,Minnesota,28887.0
Lincoln,Minnesota,5639.0
Lyon,Minnesota,25474.0
McLeod,Minnesota,35893.0
Mahnomen,Minnesota,5527.0
Marshall,Minnesota,9336.0
Martin,Minnesota,19683.0
Meeker,Minnesota,23222.0
Mille Lacs,Minnesota,26277.0
Morrison,Minnesota,33386.0
Mower,Minnesota,40062.0
Murray,Minnesota,8194.0
Nicollet,Minnesota,34274.0
Nobles,Minnesota,21629.0
Norman,Minnesota,6375.0
Olmsted,Minnesota,158293.0
Otter Tail,Minnesota,58746.0
Pennington,Minnesota,14119.0
Pine,Minnesota,29579.0
Pipestone,Minnesota,9126.0
Polk,Minnesota,31364.0
Pope,Minnesota,11249.0
Ramsey,Minnesota,550321.0
Red Lake,Minnesota,4055.0
Redwood,Minnesota,15170.0
Renville,Minnesota,14548.0
Rice,Minnesota,66972.0
Rock,Minnesota,9315.0
Roseau,Minnesota,15165.0
St. Louis,Minnesota,199070.0
Scott,Minnesota,149013.0
Sherburne,Minnesota,97238.0
Sibley,Minnesota,14865.0
Stearns,Minnesota,161075.0
Steele,Minnesota,36649.0
Stevens,Minnesota,9805.0
Swift,Minnesota,9266.0
Todd,Minnesota,24664.0
Traverse,Minnesota,3259.0
Wabasha,Minnesota,21627.0
Wadena,Minnesota,13682.0
Waseca,Minnesota,18612.0
Washington,Minnesota,262440.0
Watonwan,Minnesota,10897.0
Wilkin,Minnesota,6207.0
Winona,Minnesota,50484.0
Wright,Minnesota,138377.0
Yellow Medicine,Minnesota,9709.0
Adams,Mississippi,30693.0
Alcorn,Mississippi,36953.0
Amite,Mississippi,12297.0
Attala,Mississippi,18174.0
Benton,Mississippi,8259.0
Bolivar,Mississippi,30628.0
Calhoun,Mississippi,14361.0
Carroll,Mississippi,9947.0
Chickasaw,Mississippi,17103.0
Choctaw,Mississippi,8210.0
Claiborne,Mississippi,8988.0
Clarke,Mississippi,15541.0
Clay,Mississippi,19316.0
Coahoma,Mississippi,22124.0
Copiah,Mississippi,28065.0
Covington,Mississippi,18636.0
DeSoto,Mississippi,184945.0
Forrest,Mississippi,74897.0
Franklin,Mississippi,7713.0
George,Mississippi,24500.0
Greene,Mississippi,13586.0
Grenada,Mississippi,20758.0
Hancock,Mississippi,47632.0
Harrison,Mississippi,208080.0
Hinds,Mississippi,231840.0
Holmes,Mississippi,17010.0
Humphreys,Mississippi,8064.0
Issaquena,Mississippi,1327.0
Itawamba,Mississippi,23390.0
Jackson,Mississippi,143617.0
Jasper,Mississippi,16383.0
Jefferson,Mississippi,6990.0
Jefferson Davis,Mississippi,11128.0
Jones,Mississippi,68098.0
Kemper,Mississippi,9742.0
Lafayette,Mississippi,54019.0
Lamar,Mississippi,63343.0
Lauderdale,Mississippi,74125.0
Lawrence,Mississippi,12586.0
Leake,Mississippi,22786.0
Lee,Mississippi,85436.0
Leflore,Mississippi,28183.0
Lincoln,Mississippi,34153.0
Lowndes,Mississippi,58595.0
Madison,Mississippi,106272.0
Marion,Mississippi,24573.0
Marshall,Mississippi,35294.0
Monroe,Mississippi,35252.0
Montgomery,Mississippi,9775.0
Neshoba,Mississippi,29118.0
Newton,Mississippi,21018.0
Noxubee,Mississippi,10417.0
Oktibbeha,Mississippi,49587.0
Panola,Mississippi,34192.0
Pearl River,Mississippi,55535.0
Perry,Mississippi,11973.0
Pike,Mississippi,39288.0
Pontotoc,Mississippi,32174.0
Prentiss,Mississippi,25126.0
Quitman,Mississippi,6792.0
Rankin,Mississippi,155271.0
Scott,Mississippi,28124.0
Sharkey,Mississippi,4321.0
Simpson,Mississippi,26658.0
Smith,Mississippi,15916.0
Stone,Mississippi,18336.0
Sunflower,Mississippi,25110.0
Tallahatchie,Mississippi,13809.0
Tate,Mississippi,28321.0
Tippah,Mississippi,22015.0
Tishomingo,Mississippi,19383.0
Tunica,Mississippi,9632.0
Union,Mississippi,28815.0
Walthall,Mississippi,14286.0
Warren,Mississippi,45381.0
Washington,Mississippi,43909.0
Wayne,Mississippi,20183.0
Webster,Mississippi,9689.0
Wilkinson,Mississippi,8630.0
Winston,Mississippi,17955.0
Yalobusha,Mississippi,12108.0
Yazoo,Mississippi,29690.0
Adair,Missouri,25343.0
Andrew,Missouri,17712.0
Atchison,Missouri,5143.0
Audrain,Missouri,25388.0
Barry,Missouri,35789.0
Barton,Missouri,11754.0
Bates,Missouri,16172.0
Benton,Missouri,19443.0
Bollinger,Missouri,12133.0
Boone,Missouri,180463.0
Buchanan,Missouri,87364.0
Butler,Missouri,42478.0
Caldwell,Missouri,9020.0
Callaway,Missouri,44743.0
Camden,Missouri,46305.0
Cape Girardeau,Missouri,78871.0
Carroll,Missouri,8679.0
Carter,Missouri,5982.0
Cass,Missouri,105780.0
Cedar,Missouri,14349.0
Chariton,Missouri,7426.0
Christian,Missouri,88595.0
Clark,Missouri,6797.0
Clay,Missouri,249948.0
Clinton,Missouri,20387.0
Cole,Missouri,76745.0
Cooper,Missouri,17709.0
Crawford,Missouri,23920.0
Dade,Missouri,7561.0
Dallas,Missouri,16878.0
Daviess,Missouri,8278.0
DeKalb,Missouri,12547.0
Dent,Missouri,15573.0
Douglas,Missouri,13185.0
Dunklin,Missouri,29131.0
Franklin,Missouri,103967.0
Gasconade,Missouri,14706.0
Gentry,Missouri,6571.0
Greene,Missouri,293086.0
Grundy,Missouri,9850.0
Harrison,Missouri,8352.0
Henry,Missouri,21824.0
Hickory,Missouri,9544.0
Holt,Missouri,4403.0
Howard,Missouri,10001.0
Howell,Missouri,40117.0
Iron,Missouri,10125.0
Jackson,Missouri,703011.0
Jasper,Missouri,121328.0
Jefferson,Missouri,225081.0
Johnson,Missouri,54062.0
Knox,Missouri,3959.0
Laclede,Missouri,35723.0
Lafayette,Missouri,32708.0
Lawrence,Missouri,38355.0
Lewis,Missouri,9776.0
Lincoln,Missouri,59013.0
Linn,Missouri,11920.0
Livingston,Missouri,15227.0
McDonald,Missouri,22837.0
Macon,Missouri,15117.0
Madison,Missouri,12088.0
Maries,Missouri,8697.0
Marion,Missouri,28530.0
Mercer,Missouri,3617.0
Miller,Missouri,25619.0
Mississippi,Missouri,13180.0
Moniteau,Missouri,16132.0
Monroe,Missouri,8644.0
Montgomery,Missouri,11551.0
Morgan,Missouri,20627.0
New Madrid,Missouri,17076.0
Newton,Missouri,58236.0
Nodaway,Missouri,22092.0
Oregon,Missouri,10529.0
Osage,Missouri,13615.0
Ozark,Missouri,9174.0
Pemiscot,Missouri,15805.0
Perry,Missouri,19136.0
Pettis,Missouri,42339.0
Phelps,Missouri,44573.0
Pike,Missouri,18302.0
Platte,Missouri,104418.0
Polk,Missouri,32149.0
Pulaski,Missouri,52607.0
Putnam,Missouri,4696.0
Ralls,Missouri,10309.0
Randolph,Missouri,24748.0
Ray,Missouri,23018.0
Reynolds,Missouri,6270.0
Ripley,Missouri,13288.0
St. Charles,Missouri,402022.0
St. Clair,Missouri,9397.0
Ste. Genevieve,Missouri,17894.0
St. Francois,Missouri,67215.0
St. Louis,Missouri,994205.0
Saline,Missouri,22761.0
Schuyler,Missouri,4660.0
Scotland,Missouri,4902.0
Scott,Missouri,38280.0
Shannon,Missouri,8166.0
Shelby,Missouri,5930.0
Stoddard,Missouri,29025.0
Stone,Missouri,31952.0
Sullivan,Missouri,6089.0
Taney,Missouri,55928.0
Texas,Missouri,25398.0
Vernon,Missouri,20563.0
Warren,Missouri,35649.0
Washington,Missouri,24730.0
Wayne,Missouri,12873.0
Webster,Missouri,39592.0
Worth,Missouri,2013.0
Wright,Missouri,18289.0
St. Louis city,Missouri,300576.0
Beaverhead,Montana,9453.0
Big Horn,Montana,13319.0
Blaine,Montana,6681.0
Broadwater,Montana,6237.0
Carbon,Montana,10725.0
Carter,Montana,1252.0
Cascade,Montana,81366.0
Chouteau,Montana,5635.0
Custer,Montana,11402.0
Daniels,Montana,1690.0
Dawson,Montana,8613.0
Deer Lodge,Montana,9140.0
Fallon,Montana,2846.0
Fergus,Montana,11050.0
Flathead,Montana,103806.0
Gallatin,Montana,114434.0
Garfield,Montana,1258.0
Glacier,Montana,13753.0
Golden Valley,Montana,821.0
Granite,Montana,3379.0
Hill,Montana,16484.0
Jefferson,Montana,12221.0
Judith Basin,Montana,2007.0
Lake,Montana,30458.0
Lewis and Clark,Montana,69432.0
Liberty,Montana,2337.0
Lincoln,Montana,19980.0
McCone,Montana,1664.0
Madison,Montana,8600.0
Meagher,Montana,1862.0
Mineral,Montana,4397.0
Missoula,Montana,119600.0
Musselshell,Montana,4633.0
Park,Montana,16606.0
Petroleum,Montana,487.0
Phillips,Montana,3954.0
Pondera,Montana,5911.0
Powder River,Montana,1682.0
Powell,Montana,6890.0
Prairie,Montana,1077.0
Ravalli,Montana,43806.0
Richland,Montana,10803.0
Roosevelt,Montana,11004.0
Rosebud,Montana,8937.0
Sanders,Montana,12113.0
Sheridan,Montana,3309.0
Silver Bow,Montana,34915.0
Stillwater,Montana,9642.0
Sweet Grass,Montana,3737.0
Teton,Montana,6147.0
Toole,Montana,4736.0
Treasure,Montana,696.0
Valley,Montana,7396.0
Wheatland,Montana,2126.0
Wibaux,Montana,969.0
Yellowstone,Montana,161300.0
Adams,Nebraska,31363.0
Antelope,Nebraska,6298.0
Arthur,Nebraska,463.0
Banner,Nebraska,745.0
Blaine,Nebraska,465.0
Boone,Nebraska,5192.0
Box Butte,Nebraska,10783.0
Boyd,Nebraska,1919.0
Brown,Nebraska,2955.0
Buffalo,Nebraska,49659.0
Burt,Nebraska,6459.0
Butler,Nebraska,8016.0
Cass,Nebraska,26248.0
Cedar,Nebraska,8402.0
Chase,Nebraska,3924.0
Cherry,Nebraska,5689.0
Cheyenne,Nebraska,8910.0
Clay,Nebraska,6203.0
Colfax,Nebraska,10709.0
Cuming,Nebraska,8846.0
Custer,Nebraska,10777.0
Dakota,Nebraska,20026.0
Dawes,Nebraska,8589.0
Dawson,Nebraska,23595.0
Deuel,Nebraska,1794.0
Dixon,Nebraska,5636.0
Dodge,Nebraska,36565.0
Douglas,Nebraska,571327.0
Dundy,Nebraska,1693.0
Fillmore,Nebraska,5462.0
Franklin,Nebraska,2979.0
Frontier,Nebraska,2627.0
Furnas,Nebraska,4676.0
Gage,Nebraska,21513.0
Garden,Nebraska,1837.0
Garfield,Nebraska,1969.0
Gosper,Nebraska,1990.0
Grant,Nebraska,623.0
Greeley,Nebraska,2356.0
Hall,Nebraska,61353.0
Hamilton,Nebraska,9324.0
Harlan,Nebraska,3380.0
Hayes,Nebraska,922.0
Hitchcock,Nebraska,2762.0
Holt,Nebraska,10067.0
Hooker,Nebraska,682.0
Howard,Nebraska,6445.0
Jefferson,Nebraska,7046.0
Johnson,Nebraska,5071.0
Kearney,Nebraska,6495.0
Keith,Nebraska,8034.0
Keya Paha,Nebraska,806.0
Kimball,Nebraska,3632.0
Knox,Nebraska,8332.0
Lancaster,Nebraska,319090.0
Lincoln,Nebraska,34914.0
Logan,Nebraska,748.0
Loup,Nebraska,664.0
McPherson,Nebraska,494.0
Madison,Nebraska,35099.0
Merrick,Nebraska,7755.0
Morrill,Nebraska,4642.0
Nance,Nebraska,3519.0
Nemaha,Nebraska,6972.0
Nuckolls,Nebraska,4148.0
Otoe,Nebraska,16012.0
Pawnee,Nebraska,2613.0
Perkins,Nebraska,2891.0
Phelps,Nebraska,9034.0
Pierce,Nebraska,7148.0
Platte,Nebraska,33470.0
Polk,Nebraska,5213.0
Red Willow,Nebraska,10724.0
Richardson,Nebraska,7865.0
Rock,Nebraska,1357.0
Saline,Nebraska,14224.0
Sarpy,Nebraska,187196.0
Saunders,Nebraska,21578.0
Scotts Bluff,Nebraska,35618.0
Seward,Nebraska,17284.0
Sheridan,Nebraska,5246.0
Sherman,Nebraska,3001.0
Sioux,Nebraska,1166.0
Stanton,Nebraska,5920.0
Thayer,Nebraska,5003.0
Thomas,Nebraska,722.0
Thurston,Nebraska,7224.0
Valley,Nebraska,4158.0
Washington,Nebraska,20729.0
Wayne,Nebraska,9385.0
Webster,Nebraska,3487.0
Wheeler,Nebraska,783.0
York,Nebraska,13679.0
Churchill,Nevada,24909.0
Clark,Nevada,2266715.0
Douglas,Nevada,48905.0
Elko,Nevada,52778.0
Esmeralda,Nevada,873.0
Eureka,Nevada,2029.0
Humboldt,Nevada,16831.0
Lander,Nevada,5532.0
Lincoln,Nevada,5183.0
Lyon,Nevada,57510.0
Mineral,Nevada,4505.0
Nye,Nevada,46523.0
Pershing,Nevada,6725.0
Storey,Nevada,4123.0
Washoe,Nevada,471519.0
White Pine,Nevada,9580.0
Carson City,Nevada,55916.0
Belknap,New Hampshire,61303.0
Carroll,New Hampshire,48910.0
Cheshire,New Hampshire,76085.0
Coos,New Hampshire,31563.0
Grafton,New Hampshire,89886.0
Hillsborough,New Hampshire,417025.0
Merrimack,New Hampshire,151391.0
Rockingham,New Hampshire,309769.0
Strafford,New Hampshire,130633.0
Sullivan,New Hampshire,43146.0
Atlantic,New Jersey,263670.0
Bergen,New Jersey,932202.0
Burlington,New Jersey,445349.0
Camden,New Jersey,506471.0
Cape May,New Jersey,92039.0
Cumberland,New Jersey,149527.0
Essex,New Jersey,798975.0
Gloucester,New Jersey,291636.0
Hudson,New Jersey,672391.0
Hunterdon,New Jersey,124371.0
Mercer,New Jersey,367430.0
Middlesex,New Jersey,825062.0
Monmouth,New Jersey,618795.0
Morris,New Jersey,491845.0
Ocean,New Jersey,607186.0
Passaic,New Jersey,501826.0
Salem,New Jersey,62385.0
Somerset,New Jersey,328934.0
Sussex,New Jersey,140488.0
Union,New Jersey,556341.0
Warren,New Jersey,105267.0
Bernalillo,New Mexico,679121.0
Catron,New Mexico,3527.0
Chaves,New Mexico,64615.0
Cibola,New Mexico,26675.0
Colfax,New Mexico,11941.0
Curry,New Mexico,48954.0
De Baca,New Mexico,1748.0
Doña Ana,New Mexico,218195.0
Eddy,New Mexico,58460.0
Grant,New Mexico,26998.0
Guadalupe,New Mexico,4300.0
Harding,New Mexico,625.0
Hidalgo,New Mexico,4198.0
Lea,New Mexico,71070.0
Lincoln,New Mexico,19572.0
Los Alamos,New Mexico,19369.0
Luna,New Mexico,23709.0
McKinley,New Mexico,71367.0
Mora,New Mexico,4521.0
Otero,New Mexico,67490.0
Quay,New Mexico,8253.0
Rio Arriba,New Mexico,38921.0
Roosevelt,New Mexico,18500.0
Sandoval,New Mexico,146748.0
San Juan,New Mexico,123958.0
San Miguel,New Mexico,27277.0
Santa Fe,New Mexico,150358.0
